LE_at_birth,Access_to_Electricity,Gender_Development_Index,Human_Development_Index,Gender_Inequality_Index
77.548,97.6,0.959,0.784,0.33
79.401,100.0,0.963,0.933,0.131
74.901,100.0,0.974,0.786,0.156
79.83658537,100.0,0.963,0.923,0.098
78.59756098,100.0,0.992,0.909,0.051
71.871,86.5,0.932,0.701,0.321
73.62,98.8,0.898,0.714,0.518
69.48,98.9,0.785,0.668,0.556
81.47560976,100.0,0.981,0.928,0.112
76.763,100.0,1.035,0.856,0.196
58.804,23.7,0.842,0.402,0.609
79.7195122,100.0,1.006,0.93,0.069
72.049,85.6,0.931,0.711,0.406
81.41463415,100.0,0.987,0.868,0.129
63.303,82.7,0.907,0.66,0.578
80.05121951,100.0,0.966,0.906,0.186
71.95,99.4,0.965,0.708,0.452
65.267,61.1,0.846,0.566,0.574
56.591,26.7,0.802,0.41,0.653
55.541,4.7,0.85,0.436,0.663
80.18780488,100.0,0.968,0.866,0.156
70.641,83.1,0.903,0.6,0.551
66.563,77.6,0.946,0.649,0.469
70.911,100.0,0.925,0.698,0.544
76.16829268,100.0,0.991,0.816,0.142
73.90487805,100.0,1.006,0.825,0.233
68.494,93.6,0.912,0.657,0.558
66.513,75.0,0.848,0.565,0.674
80.1902439,100.0,0.965,0.895,0.168
56.748,48.0,0.794,0.738,0.299
66.446,98.1,0.787,0.633,0.574
81.75121951,100.0,0.986,0.9,0.099
81.40487805,100.0,0.969,0.889,0.149
81.63658537,100.0,0.964,0.878,0.125
72.124,91.0,0.978,0.723,0.349
73.801,99.4,0.803,0.731,0.503
82.93146341,100.0,0.957,0.874,0.12
68.39,100.0,1.003,0.761,0.227
60.7,55.8,0.989,0.733,0.605
67.444,25.6,0.882,0.534,0.513
79.96829268,100.0,1.004,0.877,0.113
77.442,53.1,0.996,0.699,0.554
77.889,99.3,0.888,0.767,0.444
59.194,29.9,0.805,0.456,0.66
80.133,83.5,0.957,0.617,0.275
69.187,100.0,0.966,0.713,0.414
44.034,17.0,0.888,0.457,0.569
72.91463415,98.8,1.027,0.839,0.166
80.63658537,100.0,0.968,0.905,0.111
73.0804878,100.0,1.034,0.826,0.241
70.458,85.9,0.821,0.594,0.53
69.573,98.2,0.996,0.748,0.267
78.84390244,17.4,0.922,0.553,0.618
77.415,99.9,0.941,0.811,0.493
73.0804878,91.0,0.948,0.745,0.414
71.694,99.2,0.925,0.714,0.172
55.874,24.0,0.865,0.397,0.659
69.264,100.0,0.932,0.917,0.271
75.14390244,100.0,1.003,0.898,0.225
66.766,80.3,0.872,0.742,0.421
53.788,15.0,0.883,0.395,0.621
62.8,36.5,0.851,0.508,0.659
72.88243902,99.0,0.94,0.749,0.39
55.448,8.3,0.895,0.445,0.602
74.227,99.3,0.946,0.762,0.279
70.9,75.0,0.978,0.75,0.498
57.396,28.8697834,0.778,0.327,0.697
50.712,13.0,0.852,0.499,0.673
71.433,77.9,0.97,0.606,0.5
80.47073171,100.0,0.962,0.913,0.053
82.86097561,100.0,0.998,0.936,0.078
66.446,25.6,0.884,0.53,0.526
80.70243902,100.0,0.967,0.919,0.175
74.681,97.4,0.889,0.783,0.343
72.124,100.0,0.987,0.78,0.149
69.507,87.0,0.992,0.769,0.383
73.466,86.4,0.94,0.711,0.635
70.633,84.3,0.943,0.667,0.467
62.788,17.2,0.846,0.499,0.656
75.69512195,99.9,0.999,0.835,0.104
78.72682927,100.0,0.988,0.863,0.132
72.0195122,96.9,0.954,0.677,0.496
77.878,100.0,0.981,0.838,0.555
73.3097561,96.8,0.964,0.809,0.368
76.31463415,98.4,1.031,0.789,0.553
61.958,15.6,0.919,0.48,0.457
75.431,100.0,0.874,0.773,0.658
64.615,3.1,0.838,0.486,0.628
63.923,53.5,0.914,0.459,0.596
79.0795122,100.0,0.963,0.914,0.09
52.626,14.6,0.906,0.464,0.537
71.728,91.1,0.951,0.653,0.469
73.98536585,99.5,0.953,0.766,0.195
65.116,56.9,0.884,0.552,0.597
69.505,94.6,0.948,0.76,0.474
74.9097561,100.0,0.994,0.833,0.192
78.97073171,100.0,1.006,0.887,0.13
81.35121951,100.0,0.921,0.904,0.104
60.793,38.6,0.9,0.486,0.555
73.853,91.1,0.807,0.585,0.506
49.196,6.3,0.731,0.262,0.727
57.011,33.7,0.791,0.472,0.644
75.842,99.0,0.989,0.73,0.382
68.039,91.0,0.87,0.661,0.343
67.958,99.7,0.955,0.701,0.22
64.426,100.0,0.898,0.609,0.467
70.012,92.0,0.941,0.708,0.446
73.126,99.0,0.978,0.787,0.17
75.267,99.5,0.895,0.715,0.289
74.765,99.4,0.936,0.728,0.437
63.336,11.2,0.906,0.482,0.583
56.488,68.0,0.92,0.494,0.576
69.19,99.9,1.02,0.758,0.336
75.42,99.1,1.011,0.78,0.334
78.3902439,100.0,0.988,0.908,0.061
68.871,33.84919357,0.937,0.751,0.447
82.64878049,99.0,0.851,0.756,0.491
73.498,96.1,0.988,0.817,0.312
57.447,82.6,0.775,0.706,0.443
55.3,26.6,0.878,0.548,0.592
48.063,43.4,0.932,0.486,0.596
60.027,52.9,0.627,0.448,0.709
56.726,35.0,0.867,0.51,0.551
77.936,100.0,0.96,0.754,0.313
79.1195122,100.0,0.921,0.835,0.175
73.145,100.0,1.024,0.834,0.364
73.16,99.8,0.974,0.735,0.346
81.69512195,100.0,0.965,0.923,0.136
77.983,100.0,0.964,0.906,0.261
77.248,99.9,0.958,0.824,0.338
57.081,5.3,0.906,0.453,0.54
80.18292683,100.0,0.971,0.912,0.07
58.363,34.2,0.833,0.446,0.619
56.477,13.1,0.852,0.372,0.704
68.638,97.1,0.837,0.553,0.607
73.51219512,93.5,0.992,0.79,0.289
79.274,100.0,0.943,0.808,0.252
77.073,99.5,0.935,0.725,0.309
70.928,94.4,1.027,0.66,0.273
72.272,89.9,0.951,0.707,0.457
66.162,88.0,0.925,0.596,0.486
73.182,98.6,0.892,0.723,0.298
75.712,100.0,1.016,0.906,0.32
59.846,73.3,0.921,0.581,0.526
60.013,98.5,0.97,0.66,0.464
49.255,9.8,0.776,0.372,0.697
81.32219512,100.0,0.982,0.911,0.133
82.24634146,100.0,0.965,0.942,0.057
78.501,99.5,0.961,0.934,0.27
75.599,100.0,0.954,0.737,0.427
55.023,58.4,0.832,0.473,0.66
61.891,31.1,0.856,0.513,0.627
69.768,96.8,0.991,0.764,0.464
75.785,99.0,0.967,0.772,0.333
77.661,97.8,0.947,0.728,0.312
79.665,100.0,0.963,0.857,0.13
77.42439024,100.0,0.975,0.919,0.139
79.98780488,100.0,0.992,0.926,0.096
79.1,100.0,0.99,0.895,0.219
72.093,98.1,0.983,0.708,0.491
73.808,98.9,0.888,0.688,0.519
75.43,100.0,0.966,0.736,0.432
77.97317073,99.4,0.863,0.675,0.548
81.37804878,100.0,0.98,0.868,0.44
82.89756098,100.0,1.029,0.861,0.166
62.905,25.5,0.727,0.546,0.596
77.84390244,100.0,1.005,0.879,0.07
67.401,92.4,0.957,0.877,0.336
81.66341463,100.0,0.989,0.877,0.053
63.898,89.3,0.915,0.664,0.576
78.17560976,100.0,0.964,0.912,0.167
72.128,99.0,0.967,0.679,0.414
61.157,39.1,0.898,0.574,0.573
54.596,28.1,0.814,0.44,0.653
56.23,44.0,0.862,0.412,0.661
78.4804878,95.3,0.963,0.869,0.152
76.222,89.6,0.917,0.605,0.549
66.743,100.0,0.957,0.656,0.496
71.088,81.0,0.973,0.597,0.469
76.47560976,100.0,0.987,0.813,0.136
55.541,37.2,0.825,0.433,0.625
74.20731707,100.0,0.963,0.828,0.24
70.926,100.0,0.918,0.664,0.499
65.474,76.3,0.994,0.566,0.543
80.74390244,100.0,0.978,0.904,0.163
75.65,99.4,0.875,0.395,0.525
76.657,54.3,0.796,0.451,0.672
81.89756098,100.0,0.986,0.902,0.093
81.60243902,100.0,0.969,0.919,0.145
65.51,100.0,0.921,0.723,0.637
72.622,92.2,0.99,0.704,0.415
74.0,100.0,0.869,0.702,0.142
82.84268293,100.0,0.957,0.922,0.114
68.45,100.0,1.009,0.767,0.278
58.994,19.2,0.922,0.545,0.595
67.712,81.6,0.894,0.633,0.51
80.11707317,100.0,0.977,0.915,0.113
77.982,100.0,0.992,0.813,0.404
78.43,99.5,0.893,0.693,0.445
59.433,5.3,0.816,0.404,0.657
72.374,100.0,0.965,0.739,0.28
73.215,85.3,0.951,0.737,0.416
45.596,17.0,0.897,0.467,0.597
71.76829268,99.7,1.033,0.842,0.149
80.63170732,100.0,0.983,0.912,0.109
73.48292683,99.8,1.036,0.927,0.231
70.829,100.0,0.829,0.603,0.526
69.357,99.3,1.004,0.833,0.21
66.824,97.1,0.932,0.492,0.129
77.657,99.5,0.989,0.732,0.406
74.19,99.2,0.984,0.746,0.247
73.8,99.5,0.96,0.738,0.171
56.382,27.0,0.867,0.485,0.666
81.39756098,100.0,0.976,0.861,0.264
63.329,48.8,0.953,0.51,0.555
75.9902439,99.9,0.962,0.808,0.207
67.182,78.5,1.029,0.701,0.415
54.198,27.8,0.892,0.482,0.56
63.105,34.2,0.857,0.51,0.657
72.96731707,99.4,0.943,0.671,0.386
56.381,8.7,0.836,0.456,0.597
73.454,99.5,0.952,0.769,0.374
56.015,44.4,0.981,0.528,0.515
58.367,5.427343369,0.798,0.338,0.671
52.976,48.0,0.748,0.482,0.672
72.009,80.1,0.953,0.614,0.464
80.70243902,79.0,0.945,0.917,0.132
80.99756098,100.0,0.996,0.941,0.101
66.814,68.6,0.902,0.605,0.518
80.90487805,100.0,0.965,0.922,0.104
76.269,100.0,0.957,0.788,0.335
64.436,87.1,0.727,0.505,0.736
70.093,99.9,0.992,0.773,0.359
73.711,88.1,0.943,0.725,0.423
70.754,85.5,0.959,0.674,0.54
63.039,19.5,0.893,0.499,0.655
77.508,99.8,0.992,0.841,0.173
79.02682927,99.1,0.982,0.829,0.534
72.56585366,100.0,0.953,0.685,0.492
78.425,100.0,0.996,0.834,0.541
71.0902439,97.1,0.973,0.807,0.626
68.84121951,99.9,1.032,0.666,0.184
62.54,62.4,0.934,0.528,0.45
75.763,100.0,0.873,0.816,0.478
68.478,91.8,0.843,0.653,0.609
64.615,56.5,0.922,0.475,0.586
79.69756098,100.0,0.971,0.91,0.085
53.693,11.5,0.861,0.427,0.658
70.32292683,91.6,0.973,0.659,0.498
74.33658537,98.2,0.968,0.767,0.164
65.249,61.4,0.885,0.554,0.548
77.14146341,91.2,0.993,0.723,0.517
74.99512195,100.0,1.01,0.768,0.203
79.42195122,100.0,1.005,0.89,0.092
81.45121951,100.0,0.995,0.908,0.052
46.619,45.6,0.921,0.503,0.562
72.713,92.7,0.822,0.8,0.509
49.584,6.4,0.779,0.362,0.657
57.304,50.1,0.795,0.477,0.621
76.131,65.4,0.997,0.806,0.233
67.742,98.8,0.868,0.636,0.531
74.615,99.3,0.989,0.711,0.209
65.304,38.0,0.926,0.619,0.453
74.789,92.8,0.961,0.713,0.643
72.725,100.0,0.98,0.792,0.367
75.421,99.5,0.903,0.715,0.29
75.069,99.4,0.891,0.749,0.367
60.105,14.8,0.921,0.493,0.581
61.698,12.1,0.916,0.377,0.561
70.26536585,100.0,1.017,0.764,0.36
76.858,99.3,1.014,0.787,0.321
65.687,100.0,1.014,0.84,0.248
65.697,99.6,0.942,0.796,0.364
76.92439024,99.1,1.028,0.903,0.259
73.307,44.0,0.922,0.519,0.315
58.899,82.8,0.961,0.675,0.44
56.799,22.0,0.869,0.529,0.586
50.652,55.8,0.926,0.512,0.592
61.419,43.2,0.642,0.456,0.746
57.596,35.4,0.919,0.526,0.544
78.092,99.7,0.964,0.766,0.252
78.517,100.0,0.919,0.84,0.181
76.124,99.0,0.991,0.771,0.197
73.305,98.9,0.98,0.734,0.342
81.89512195,100.0,0.965,0.926,0.131
80.98292683,100.0,0.955,0.905,0.103
69.984,99.9,0.954,0.729,0.339
57.769,6.2,0.91,0.41,0.537
80.58536585,100.0,0.969,0.914,0.09
58.462,36.9,0.856,0.499,0.626
57.125,14.8,0.848,0.384,0.613
59.536,59.6,0.842,0.503,0.594
74.16341463,100.0,1.021,0.794,0.298
78.89,100.0,0.938,0.956,0.227
77.007,99.7,0.933,0.732,0.188
70.55365854,100.0,1.028,0.881,0.151
72.651,94.2,0.953,0.709,0.453
66.534,88.3,0.91,0.71,0.482
73.343,99.3,0.986,0.728,0.447
71.594,100.0,1.018,0.784,0.316
64.426,81.8,0.926,0.548,0.53
60.53,53.2,0.982,0.669,0.53
49.948,10.4,0.778,0.381,0.736
81.64390244,100.0,0.983,0.915,0.123
82.69512195,100.0,0.966,0.943,0.033
79.11,99.6,0.961,0.817,0.327
75.903,99.9,0.956,0.7,0.245
57.675,55.8,0.835,0.472,0.649
52.525,65.6,0.857,0.521,0.625
71.96585366,96.7,0.99,0.96,0.463
79.348,99.2,0.971,0.782,0.326
73.816,99.7,0.962,0.777,0.329
79.999,100.0,0.97,0.861,0.137
81.74634146,100.0,0.978,0.872,0.113
80.43658537,100.0,0.98,0.931,0.09
72.89,100.0,0.98,0.752,0.044
73.82439024,97.9,0.938,0.713,0.487
74.123,99.0,0.846,0.654,0.516
71.2195122,96.9,0.964,0.743,0.431
69.88,99.4,0.883,0.679,0.553
82.47560976,100.0,0.98,0.872,0.095
72.34878049,100.0,0.937,0.745,0.133
60.721,23.0,0.919,0.385,0.592
80.47073171,100.0,1.002,0.915,0.064
69.905,99.9,0.956,0.719,0.395
82.86097561,100.0,0.989,0.881,0.126
64.045,88.7,0.918,0.668,0.574
77.47804878,100.0,0.964,0.908,0.169
72.39,100.0,0.97,0.766,0.334
58.48,64.1,0.905,0.585,0.572
57.015,29.5,0.82,0.42,0.651
56.967,37.7,0.865,0.452,0.659
80.73170732,100.0,0.983,0.865,0.14
71.177,84.0,0.91,0.611,0.541
68.17,84.2,0.959,0.665,0.469
71.439,82.2,0.915,0.63,0.502
76.77560976,99.0,0.974,0.826,0.133
61.623,48.1,0.867,0.512,0.606
72.7804878,100.0,0.992,0.83,0.197
68.988,94.8,0.921,0.671,0.496
67.359,79.5,0.813,0.377,0.576
80.74634146,100.0,0.984,0.902,0.038
73.679,99.5,0.87,0.754,0.47
67.659,99.3,0.852,0.649,0.572
82.35853659,100.0,0.98,0.912,0.088
81.65609756,100.0,0.969,0.897,0.138
82.18780488,100.0,0.967,0.885,0.063
73.094,92.2,0.928,0.709,0.409
74.189,100.0,0.87,0.783,0.479
82.59121951,100.0,0.958,0.899,0.113
68.69,99.8,0.999,0.821,0.269
61.046,36.2,0.93,0.554,0.437
60.805,37.4,0.897,0.548,0.507
80.56829268,99.7,0.929,0.896,0.113
78.464,100.0,0.991,0.82,0.216
68.567,99.3,0.9,0.771,0.452
59.62,4.1,0.824,0.464,0.666
70.048,80.3,0.872,0.69,0.087
61.671,79.6,0.955,0.744,0.407
46.692,7.1,0.99,0.504,0.557
78.101,99.7,1.027,0.849,0.157
80.98780488,100.0,0.978,0.913,0.089
73.57560976,99.8,1.03,0.927,0.227
71.269,96.1,0.832,0.642,0.493
77.97317073,99.4,1.013,0.743,0.255
63.494,47.6,0.916,0.494,0.644
78.124,99.1,0.935,0.7,0.393
74.365,99.0,0.954,0.752,0.402
75.1,99.7,0.933,0.802,0.166
56.755,28.8,0.869,0.409,0.672
80.74634146,100.0,0.946,0.857,0.26
63.901,54.1,0.956,0.521,0.572
75.98292683,99.0,0.965,0.811,0.189
67.439,72.1,1.02,0.709,0.415
63.923,20.2,0.973,0.407,0.563
63.346,35.3,0.858,0.515,0.654
73.26682927,99.6,0.944,0.737,0.371
57.455,19.6,0.919,0.463,0.555
74.746,99.5,0.989,0.728,0.284
56.553,42.3,0.987,0.592,0.648
58.994,14.3,0.784,0.499,0.674
51.357,16.6,0.963,0.554,0.495
72.416,81.2,0.955,0.622,0.517
81.20487805,100.0,0.975,0.927,0.15
81.29512195,100.0,0.997,0.86,0.062
67.313,67.3,0.91,0.553,0.512
74.757,100.0,0.975,0.811,0.16
62.843,100.0,0.908,0.529,0.449
57.081,87.8,0.727,0.621,0.577
76.627,88.6,0.961,0.644,0.507
74.133,89.7,0.947,0.732,0.341
70.788,99.9,0.951,0.679,0.457
63.526,17.3,0.9,0.504,0.652
73.554,100.0,1.007,0.847,0.152
80.47073171,100.0,0.99,0.896,0.12
72.131,99.4,0.966,0.689,0.483
78.891,96.0,0.931,0.844,0.54
74.4097561,97.4,0.984,0.844,0.299
69.68390244,99.2,1.03,0.589,0.301
76.225,100.0,0.942,0.922,0.21
76.234,100.0,0.946,0.828,0.142
63.246,50.9,0.731,0.487,0.604
73.343,65.6,0.877,0.472,0.58
81.74390244,100.0,0.972,0.915,0.086
51.272,14.2,0.941,0.433,0.656
71.859,92.6,0.969,0.661,0.424
74.53658537,99.7,0.958,0.809,0.192
54.94,100.0,0.916,0.607,0.406
64.902,62.6,0.826,0.556,0.545
69.914,94.6,0.826,0.659,0.498
75.95853659,100.0,0.966,0.844,0.2
79.97073171,100.0,1.009,0.851,0.078
67.318,100.0,1.0,0.911,0.26
65.079,51.2,0.93,0.517,0.549
73.305,91.5,0.858,0.631,0.52
50.009,14.29,0.754,0.386,0.407
57.925,39.7,0.793,0.537,0.628
70.15,99.3,1.01,0.775,0.369
68.148,98.9,0.884,0.709,0.343
68.567,99.8,0.955,0.625,0.335
65.697,71.5,0.971,0.638,0.438
70.381,92.2,0.963,0.72,0.428
73.278,97.5,0.983,0.794,0.369
57.458,91.0,0.902,0.722,0.437
74.941,100.0,0.907,0.762,0.382
61.049,15.1,0.925,0.499,0.571
57.965,14.6,0.908,0.506,0.554
70.80926829,96.7,1.011,0.769,0.318
76.983,100.0,1.02,0.794,0.33
78.64146341,100.0,0.982,0.913,0.241
79.25365854,99.7,0.941,0.68,0.291
72.913,80.2,1.028,0.836,0.491
73.692,100.0,0.995,0.668,0.32
71.41219512,96.7,1.028,0.713,0.479
60.651,83.6,0.966,0.686,0.62
57.771,48.2,0.92,0.534,0.572
53.347,36.9,0.837,0.441,0.587
61.923,54.2,0.649,0.466,0.738
58.623,37.3,0.848,0.541,0.545
78.064,100.0,0.974,0.778,0.235
78.716,100.0,0.919,0.768,0.29
76.467,100.0,0.998,0.843,0.36
73.454,99.5,0.977,0.755,0.327
82.04634146,100.0,0.96,0.93,0.051
80.93658537,100.0,0.955,0.906,0.098
74.19,100.0,0.949,0.734,0.34
58.493,6.5,0.914,0.416,0.533
80.38536585,100.0,0.971,0.915,0.085
58.716,3.1,0.916,0.473,0.623
52.893,15.1,0.867,0.395,0.608
69.554,65.5,0.934,0.571,0.589
75.289,94.7,0.991,0.798,0.226
79.081,100.0,0.948,0.786,0.158
72.96341463,99.7,0.921,0.745,0.314
73.86341463,99.4,1.022,0.806,0.159
73.245,99.5,0.953,0.713,0.437
71.018,90.4,0.982,0.612,0.479
73.552,99.5,0.989,0.732,0.444
76.099,100.0,1.019,0.881,0.313
69.326,91.5,0.936,0.65,0.496
60.8,36.0,0.969,0.674,0.503
50.686,5.1,0.784,0.388,0.686
81.66365854,100.0,0.977,0.939,0.12
82.69756098,100.0,0.968,0.945,0.052
70.67707317,100.0,0.965,0.732,0.32
76.192,99.9,0.933,0.709,0.245
56.158,55.8,0.8,0.477,0.649
50.744,55.2,0.863,0.518,0.711
75.597,97.0,0.933,0.734,0.462
79.283,99.5,0.975,0.786,0.318
77.833,98.3,0.958,0.773,0.267
80.109,100.0,0.971,0.86,0.138
78.07560976,100.0,0.979,0.874,0.142
80.53902439,100.0,0.965,0.933,0.074
82.86097561,100.0,0.952,0.931,0.169
72.514,67.0,0.835,0.508,0.482
71.86585366,98.8,0.902,0.729,0.353
76.062,100.0,0.935,0.751,0.424
70.085,99.7,0.888,0.688,0.568
82.42682927,100.0,0.98,0.874,0.089
76.32682927,100.0,1.031,0.874,0.166
60.502,45.7,0.952,0.43,0.581
80.62682927,100.0,1.003,0.915,0.098
67.552,92.6,0.94,0.721,0.397
81.96829268,100.0,0.965,0.882,0.111
66.446,89.3,0.918,0.679,0.566
80.90487805,100.0,0.984,0.889,0.162
72.89,100.0,0.943,0.773,0.364
62.081,56.5,0.913,0.592,0.571
57.406,26.2,0.828,0.439,0.648
52.369,14.9,0.869,0.456,0.602
71.56097561,100.0,0.969,0.866,0.181
71.463,86.8,0.971,0.616,0.517
67.23,85.1,0.961,0.669,0.487
71.734,83.6,0.966,0.642,0.462
76.92439024,100.0,0.979,0.83,0.1
54.357,37.9,0.941,0.517,0.636
78.30487805,100.0,0.989,0.831,0.133
68.973,87.1,0.826,0.678,0.489
67.745,79.9,0.826,0.598,0.571
80.84634146,100.0,0.976,0.903,0.134
74.186,99.5,0.887,0.768,0.514
68.023,100.0,0.931,0.66,0.557
82.91707317,100.0,0.974,0.921,0.085
79.19756098,100.0,0.971,0.898,0.165
78.22926829,100.0,0.97,0.883,0.115
69.67,93.1,0.988,0.713,0.409
74.366,99.5,0.934,0.721,0.479
83.09609756,100.0,0.961,0.907,0.124
69.52,100.0,0.948,0.718,0.248
61.68,38.1,0.828,0.552,0.581
68.915,42.3,0.905,0.555,0.548
78.32926829,98.7,0.931,0.897,0.108
78.84146341,100.0,0.989,0.806,0.232
79.272,99.5,0.959,0.796,0.453
59.913,22.2,0.876,0.47,0.565
75.903,78.7,0.969,0.726,0.243
73.906,97.8,0.933,0.751,0.409
47.835,4.1,0.906,0.486,0.554
78.092,100.0,1.025,0.823,0.138
81.39268293,100.0,0.992,0.916,0.093
76.009,100.0,1.027,0.833,0.22
66.826,96.4,0.931,0.624,0.395
69.143,100.0,1.004,0.716,0.255
63.544,18.7,0.921,0.496,0.582
60.651,99.2,0.935,0.748,0.384
74.574,99.1,0.953,0.744,0.377
74.90243902,99.6,0.933,0.771,0.165
57.079,25.6,0.842,0.407,0.669
80.74634146,100.0,0.951,0.828,0.244
72.953,22.9,0.892,0.556,0.548
76.2,99.8,0.958,0.835,0.163
68.111,83.7,1.029,0.748,0.344
55.639,13.0,0.81,0.413,0.558
63.578,36.4,0.859,0.523,0.651
73.86341463,99.4,0.947,0.775,0.17
58.679,7.4,0.926,0.47,0.588
74.306,99.8,0.97,0.78,0.166
73.135,100.0,0.995,0.601,0.492
59.65,14.4,0.778,0.354,0.669
51.497,53.0,0.86,0.499,0.643
72.615,81.3,0.969,0.629,0.455
81.10487805,100.0,0.966,0.902,0.046
82.86097561,100.0,0.997,0.946,0.054
67.47,55.4,0.918,0.561,0.505
81.40731707,100.0,0.98,0.924,0.155
71.792,100.0,0.92,0.606,0.425
67.439,88.6,0.76,0.729,0.509
68.169,89.3,0.976,0.785,0.358
74.544,91.1,0.948,0.742,0.433
70.881,87.1,0.935,0.685,0.455
56.553,17.5,0.873,0.442,0.595
64.701,100.0,0.963,0.633,0.152
80.37317073,100.0,0.989,0.836,0.112
72.454,98.7,0.977,0.871,0.063
73.683,100.0,0.97,0.829,0.082
74.41219512,99.7,0.982,0.805,0.326
70.07219512,100.0,1.026,0.811,0.292
65.787,17.5,0.945,0.671,0.436
76.461,9.9,0.892,0.744,0.642
63.792,12.9,0.849,0.556,0.633
65.457,42.3,0.883,0.49,0.551
82.35853659,100.0,0.974,0.92,0.078
65.697,84.79090881,0.872,0.447,0.597
71.831,93.7,0.966,0.664,0.404
74.83658537,100.0,0.959,0.78,0.166
55.865,3.3,0.834,0.372,0.541
55.751,57.9,0.894,0.562,0.541
69.764,97.8,0.966,0.731,0.491
76.1097561,100.0,0.989,0.765,0.186
80.12439024,100.0,0.995,0.891,0.07
81.70487805,100.0,0.96,0.911,0.071
49.835,54.3,0.94,0.572,0.59
66.769,90.7,0.961,0.65,0.646
50.54,7.8,0.758,0.381,0.731
60.793,39.1,0.801,0.491,0.624
76.772,99.1,0.87,0.746,0.432
75.742,99.1,0.887,0.643,0.337
74.20731707,99.9,0.954,0.722,0.215
66.081,56.0,0.915,0.619,0.419
70.442,67.0,0.963,0.723,0.428
73.716,100.0,0.984,0.8,0.225
75.55,99.5,0.936,0.724,0.389
75.678,100.0,0.913,0.769,0.37
62.03,15.3,0.903,0.504,0.569
58.817,20.5,0.878,0.504,0.552
70.94414634,99.9,0.958,0.773,0.334
77.111,100.0,1.02,0.847,0.524
78.74146341,100.0,0.987,0.916,0.235
69.874,99.7,0.942,0.687,0.295
73.036,99.3,0.94,0.767,0.491
73.704,97.9,0.998,0.672,0.464
72.025,96.8,0.925,0.709,0.482
61.846,85.2,0.914,0.696,0.432
58.867,29.2,0.916,0.548,0.585
55.626,44.0,0.867,0.557,0.583
61.419,99.5,0.659,0.7,0.728
57.965,38.4,0.859,0.552,0.648
76.1097561,99.9,0.968,0.785,0.195
78.853,100.0,0.92,0.852,0.161
70.45609756,99.3,0.997,0.845,0.356
73.676,99.4,0.967,0.76,0.156
76.234,100.0,0.961,0.888,0.123
79.69756098,100.0,0.963,0.905,0.086
70.86,99.8,0.949,0.741,0.342
52.893,6.9,0.899,0.421,0.528
81.92487805,100.0,0.972,0.902,0.075
58.965,19.2,0.849,0.52,0.62
57.823,15.4,0.874,0.37,0.605
69.565,100.0,0.87,0.574,0.583
73.38536585,95.3,0.993,0.805,0.213
79.246,100.0,0.95,0.824,0.186
76.33,99.5,0.917,0.751,0.173
68.871,96.2,1.018,0.808,0.286
72.889,100.0,0.95,0.712,0.433
60.526,89.5,0.934,0.682,0.474
73.918,95.238294,0.971,0.654,0.444
74.827,100.0,1.022,0.787,0.349
69.707,100.0,0.926,0.606,0.53
61.996,58.0,0.979,0.687,0.499
53.238,11.5,0.784,0.368,0.687
81.74487805,100.0,0.984,0.904,0.115
82.86097561,100.0,0.968,0.948,0.044
79.339,99.6,0.964,0.836,0.367
69.143,100.0,0.963,0.71,0.235
56.748,61.5,0.867,0.541,0.647
58.476,18.0,0.865,0.542,0.774
82.35609756,97.8,0.993,0.74,0.078
79.403,99.6,0.977,0.792,0.203
77.87,98.5,0.954,0.769,0.318
80.47073171,100.0,0.942,0.861,0.131
78.17560976,100.0,0.985,0.881,0.145
80.4902439,100.0,0.956,0.863,0.078
80.3,100.0,0.975,0.933,0.039
72.713,98.4,0.994,0.74,0.478
74.615,99.2,0.857,0.731,0.488
76.369,98.0,0.962,0.755,0.404
65.674,99.9,0.895,0.694,0.572
83.07804878,100.0,0.989,0.886,0.233
77.14146341,100.0,1.025,0.524,0.467
62.373,13.8,0.855,0.441,0.571
80.97560976,100.0,0.989,0.894,0.061
67.428,45.4,0.887,0.726,0.543
80.77560976,100.0,0.99,0.913,0.107
64.776,86.4,0.914,0.685,0.562
81.00487805,100.0,0.955,0.922,0.153
76.009,100.0,0.979,0.777,0.554
62.42,38.1,0.906,0.6,0.556
57.791,32.2,0.831,0.429,0.652
58.232,16.3,0.873,0.46,0.645
81.28536585,100.0,0.973,0.888,0.121
71.728,88.1,0.925,0.62,0.529
67.473,86.0,0.929,0.673,0.48
72.863,87.2,0.981,0.692,0.452
77.12682927,100.0,0.981,0.838,0.122
66.433,43.3,0.879,0.521,0.633
75.56585366,100.0,0.99,0.84,0.25
76.225,96.5,0.926,0.711,0.452
68.46,100.0,0.831,0.621,0.565
81.66365854,100.0,0.977,0.806,0.121
74.449,99.8,0.863,0.769,0.525
68.253,99.0,0.882,0.573,0.568
82.06097561,100.0,0.975,0.929,0.072
82.05609756,100.0,0.962,0.887,0.117
82.6902439,100.0,0.969,0.882,0.054
76.41219512,93.9,0.975,0.67,0.405
74.562,99.7,0.872,0.719,0.447
83.33195122,100.0,0.964,0.91,0.031
70.62,100.0,1.009,0.792,0.184
60.721,40.1,0.932,0.466,0.714
69.304,50.9,0.931,0.562,0.501
79.339,100.0,0.932,0.885,0.108
77.545,100.0,1.003,0.819,0.216
75.39,99.6,0.893,0.759,0.346
73.182,100.0,0.837,0.683,0.658
72.34,77.1,0.966,0.716,0.252
75.436,90.2,0.9,0.756,0.569
